clients_count;repetition;message_size;repetitions_per_minute;migration_time;migration_treshold;error_timed_out;error_timed_out_percentage;error_max_attempts;error_max_attempts_percentage;error_conn_reset;error_conn_reset_percentage;error_unknown;error_unknown_percentage;rtt_mean;rtt_stdev;reconnection_mean;reconnection_stdev;hop_mean;hop_stdev;med;uq;lq;uw;lw;om
11;2000;1460;10;10;2.0;0;0.0;3;0.013636363636363637;1;0.004545454545454545;0;0.0;3.9150277323149623;33.14206268737176;0.002818181818181818;0.12392091120026834;3.135772727272727;1.725799225215764;0.884;1.519;0.619;2.867;0.149;(0, 3.3019277504105062) (0, 4.241060755336619) (0, 5.760408866995079) (0, 8.465068965517244) (0, 90.09908196721314) 
11;2000;1460;10;30;2.0;0;0.0;4;0.01818181818181818;0;0.0;0;0.0;3.891391753046007;33.490556024926;0.0022727272727272726;0.136831862084764;3.160909090909091;1.635112665170141;0.898;1.43825;0.628;2.653;0.12300000000000001;(0, 3.012236263736265) (0, 3.914689213893963) (0, 5.121353479853479) (0, 7.330652650822669) (0, 103.92240402193782) 
11;2000;1460;10;60;2.0;0;0.0;1;0.004545454545454545;0;0.0;0;0.0;3.1802622846492996;27.994927027491936;0.0005454545454545455;0.06809021115813602;3.222409090909091;1.604954377668324;0.886;1.417;0.611;2.625;0.177;(0, 2.986146428571428) (0, 3.9183351158645285) (0, 5.140231729055261) (0, 7.297176470588232) (0, 73.79208734402854) 
11;2000;1460;10;180;2.0;0;0.0;0;0.0;0;0.0;0;0.0;2.9630926818181855;21.66925202071858;4.545454545454545e-05;0.00674199862463242;3.3374545454545457;1.5741262414428092;0.892;1.4829999999999999;0.624;2.771;0.148;(0, 3.1891776315789446) (0, 4.13851644736842) (0, 5.425779605263159) (0, 7.609973684210526) (0, 57.51238587848933) 
11;2000;1460;10;300;2.0;0;0.0;0;0.0;0;0.0;0;0.0;2.575152636363635;13.084947366620506;0.0;0.0;3.370727272727273;1.5873486762448525;0.876;1.516;0.608;2.875;0.15;(0, 3.319134165366616) (0, 4.218859813084111) (0, 5.476912772585666) (0, 7.920679127725861) (0, 40.27879439252333) 
